ID,SalePrice
2110.0,122093.9512856318
2111.0,180981.38629621852
2112.0,147511.3821731635
2113.0,113919.80933298063
2114.0,136707.18059486695
2115.0,166914.25940284165
2116.0,129184.49302376772
2117.0,161044.29919709582
2118.0,145242.3421876154
2119.0,137651.21825574667
2120.0,112608.32128134512
2121.0,87141.77298508733
2122.0,89583.1269951477
2123.0,74769.83993476338
2124.0,223693.07925225233
2125.0,177993.72259559637
2126.0,186060.44862464574
2127.0,190193.64944457033
2128.0,158324.63417177525
2129.0,140432.19828831378
2130.0,155515.43813328605
2131.0,207109.10088699716
2132.0,142982.9852099715
2133.0,158729.3416294881
2134.0,143724.54024249484
2135.0,108753.86609418457
2136.0,48730.9599459632
2137.0,118708.39203354073
2138.0,136649.12846975148
2139.0,162615.77682962222
2140.0,115183.32481166121
2141.0,143067.4814019696
2142.0,120807.98195187462
2143.0,142268.05280594568
2144.0,148670.30244898397
2145.0,112909.0614835346
2146.0,168018.5274978015
2147.0,167494.54332792098
2148.0,154876.7777743083
2149.0,148790.54333376887
2150.0,220426.6044241558
2151.0,152411.0478193272
2152.0,135507.85593968278
2153.0,153799.31543936572
2154.0,85281.4044339406
2155.0,139063.37185746033
2156.0,240733.20071290844
2157.0,228062.96200147856
2158.0,227271.16643074914
2159.0,216221.31705457674
2160.0,185695.9159544713
2161.0,272544.77232483553
2162.0,352050.74980182014
2163.0,306959.96361286845
2164.0,260680.94651840228
2165.0,190857.8110492554
2166.0,134581.5321401833
2167.0,213794.19350832482
2168.0,189014.05425656363
2169.0,203913.07802531795
2170.0,217185.92917260583
2171.0,138633.4528901938
2172.0,141654.64872632353
2173.0,153864.88046745764
2174.0,241041.33394434725
2175.0,300400.2050609796
2176.0,282699.089521872
2177.0,244645.55739982383
2178.0,234824.03131053087
2179.0,146042.9221921157
2180.0,239734.97416820217
2181.0,214470.12855749534
2182.0,244456.46617375294
2183.0,210054.49657604596
2184.0,122121.79527489893
2185.0,119638.02559404972
2186.0,167554.86991517918
2187.0,165036.51222328018
2188.0,164999.3780718765
2189.0,227519.0506880003
2190.0,47528.19666806195
2191.0,47528.19666806195
2192.0,55799.90012892979
2193.0,84839.31530308159
2194.0,70452.74435212172
2195.0,86326.93840198527
2196.0,83289.26269026552
2197.0,101884.76320369061
2198.0,188478.5711467543
2199.0,196592.46465789885
2200.0,143130.85425450056
2201.0,158378.2981536118
2202.0,200628.24344558382
2203.0,179295.83483700172
2204.0,153607.26602456134
2205.0,127288.9450800766
2206.0,146817.90790466007
2207.0,235459.90488368602
2208.0,227000.2061039793
2209.0,201005.84809276977
2210.0,144383.38553343716
2211.0,131107.84242856095
2212.0,133796.38443783176
2213.0,97177.28121612611
2214.0,132384.13980552432
2215.0,98195.80651598098
2216.0,162511.68868500015
2217.0,-1867.0047795628634
2218.0,80672.76952142784
2219.0,73008.48250952046
2220.0,72614.10758935838
2221.0,252262.62893119905
2222.0,227899.3886747764
2223.0,272703.0625112499
2224.0,235389.1163729178
2225.0,141462.72972394864
2226.0,160937.37667865213
2227.0,212341.9344557988
2228.0,265058.2282717391
2229.0,238447.62093198436
2230.0,132505.9204370281
2231.0,220667.3071535932
2232.0,194113.54403781405
2233.0,178554.20376026563
2234.0,237380.55799821633
2235.0,207090.09202413625
2236.0,264500.6247910578
2237.0,298748.79365583335
2238.0,243792.12853243327
2239.0,102126.21990804267
2240.0,170816.63190116358
2241.0,147390.26562434222
2242.0,137840.9510055612
2243.0,123024.66855416374
2244.0,77140.85165557565
2245.0,75170.8612843409
2246.0,125594.06774728425
2247.0,108890.78228859662
2248.0,101730.70285888063
2249.0,103873.24517795502
2250.0,125690.62405414227
2251.0,142050.50859074612
2252.0,202214.43369050793
2253.0,154412.3086605494
2254.0,168139.3502459177
2255.0,186140.4123237653
2256.0,195166.59969909253
2257.0,212280.02919195042
2258.0,194074.7049380891
2259.0,181537.38797264665
2260.0,172984.6620065969
2261.0,218138.60111173228
2262.0,228812.74232964826
2263.0,296087.84517571854
2264.0,363129.8988453933
2265.0,177207.81306806134
2266.0,275239.1745189312
2267.0,299708.8314906289
2268.0,339901.4528966937
2269.0,179154.15074603018
2270.0,193982.94202981747
2271.0,229387.0371431292
2272.0,215068.8930579816
2273.0,170734.96525667273
2274.0,181328.52672567786
2275.0,193846.04066066883
2276.0,204299.0614560657
2277.0,198675.93025546297
2278.0,151919.18853934974
2279.0,110529.65414546375
2280.0,85489.89684662671
2281.0,183534.4249184533
2282.0,185792.3954042224
2283.0,128239.95456489146
2284.0,138195.33462798293
2285.0,167539.25744810348
2286.0,115876.93603116123
2287.0,308157.29880335403
2288.0,278261.4580586493
2289.0,310680.41649453435
2290.0,353439.4338236167
2291.0,294329.49100992817
2292.0,350138.6686923718
2293.0,366361.2042615744
2294.0,347368.9116479474
2295.0,375125.74410125625
2296.0,276596.26456463186
2297.0,270824.709025744
2298.0,309616.7944301731
2299.0,333921.82788319327
2300.0,295869.35398282704
2301.0,257782.79417594182
2302.0,249109.66518630277
2303.0,259691.1619061097
2304.0,272147.236092436
2305.0,182747.02397799035
2306.0,182747.02397799035
2307.0,184617.11311058552
2308.0,248447.11586013963
2309.0,272773.24264854076
2310.0,230300.54883246592
2311.0,211634.79283898856
2312.0,173787.02669723393
2313.0,172933.26957203934
2314.0,189026.85381178927
2315.0,170842.2254446588
2316.0,195119.21732850865
2317.0,180878.34980633776
2318.0,171661.05786902082
2319.0,191825.09471935107
2320.0,200165.15637691683
2321.0,261484.0004039971
2322.0,200016.54636409294
2323.0,181148.5982389636
2324.0,177702.22352800195
2325.0,220878.03416548474
2326.0,178564.2169294562
2327.0,217202.63727393924
2328.0,219458.7763475134
2329.0,184724.88949588957
2330.0,183812.3771603116
2331.0,318848.36372066103
2332.0,351929.70553783106
2333.0,305677.01515661494
2334.0,261305.1147004528
2335.0,260906.43120574128
2336.0,304433.3438801926
2337.0,210878.41931202283
2338.0,266971.63354270277
2339.0,244518.5651598509
2340.0,349036.0173259656
2341.0,220752.10126925472
2342.0,245121.89923384934
2343.0,221634.8327370982
2344.0,240745.17798266487
2345.0,272101.7828146339
2346.0,232054.25000573185
2347.0,207916.8666457444
2348.0,237896.35915097952
2349.0,152692.7106117674
2350.0,263890.4493235925
2351.0,249861.1608043354
2352.0,274629.12823806086
2353.0,245223.8251837908
2354.0,126288.30880017913
2355.0,153036.22462912952
2356.0,142984.50257954214
2357.0,218168.45342036602
2358.0,189507.35469341066
2359.0,139256.0633931059
2360.0,108152.82575482319
2361.0,140643.49818320808
2362.0,254644.94242467856
2363.0,136600.20063209254
2364.0,162826.0491720302
2365.0,234140.24155909245
2366.0,216222.2303941444
2367.0,245334.60557152456
2368.0,207539.26944932094
2369.0,246667.89133465706
2370.0,171285.51006239836
2371.0,174758.05950224012
2372.0,209780.62762076515
2373.0,253223.7868530683
2374.0,280154.4922478072
2375.0,241781.22407060864
2376.0,272276.6015948466
2377.0,317742.9193128925
2378.0,160995.31719903136
2379.0,220580.71493928946
2380.0,160875.09543112354
2381.0,180686.20961042636
2382.0,212375.25091240005
2383.0,225508.33699796614
2384.0,232525.89478670116
2385.0,165102.87128120023
2386.0,143441.99074035665
2387.0,119026.01595559064
2388.0,106691.53558849977
2389.0,133268.65027345286
2390.0,137874.90287048163
2391.0,136497.27425552736
2392.0,108212.77328803489
2393.0,195119.4249123961
2394.0,160675.52916508555
2395.0,204022.1871214734
2396.0,159346.338186139
2397.0,204945.01449344298
2398.0,125636.34433688287
2399.0,23510.926578235318
2400.0,14572.119791565434
2401.0,101799.07956722329
2402.0,124550.32594467877
2403.0,196689.1461922947
2404.0,139577.8190527319
2405.0,176504.01782214458
2406.0,134931.7689972708
2407.0,116575.23349187421
2408.0,141693.86948812794
2409.0,127042.65089311876
2410.0,199195.62811383387
2411.0,110221.48730427431
2412.0,140007.46980968927
2413.0,132362.06630599307
2414.0,118854.93971969382
2415.0,176034.14796010972
2416.0,153281.13032141188
2417.0,142285.65760542493
2418.0,109603.86414818029
2419.0,122194.79821893387
2420.0,111610.49184488281
2421.0,123111.01385710729
2422.0,112047.77977344839
2423.0,92895.78442081716
2424.0,154953.6382988238
2425.0,241055.58811266042
2426.0,129287.5683555814
2427.0,110218.20264018787
2428.0,182239.7753804314
2429.0,107675.42825810218
2430.0,135709.2154620639
2431.0,122790.03655516301
2432.0,118609.70668715404
2433.0,128993.5246699292
2434.0,134103.1237165626
2435.0,144481.6734648809
2436.0,81850.71746246843
2437.0,105726.5862998846
2438.0,109724.83643091968
2439.0,129698.55849946628
2440.0,167597.1848812951
2441.0,115751.1907370371
2442.0,111627.8008745464
2443.0,130280.49935581101
2444.0,133689.10097143427
2445.0,84415.0598082928
2446.0,145663.85599123596
2447.0,235157.83335284345
2448.0,159841.8934769648
2449.0,132780.15066733598
2450.0,183729.1537539131
2451.0,122199.0177940809
2452.0,240277.33697233142
2453.0,60597.55392283524
2454.0,79235.12214799286
2455.0,111059.5792489184
2456.0,131962.24485696887
2457.0,118162.1396596178
2458.0,135878.10732612436
2459.0,106394.90999399181
2460.0,172240.57479377984
2461.0,119346.4477132413
2462.0,132129.11250351672
2463.0,137687.7132243795
2464.0,198610.01132729286
2465.0,168675.01382172023
2466.0,141963.9310902973
2467.0,186113.45556134076
2468.0,109862.63357624688
2469.0,122874.50938051255
2470.0,208638.3456914446
2471.0,203283.5303754712
2472.0,216874.26658950237
2473.0,118036.92879659618
2474.0,105565.09025252712
2475.0,236774.00628750722
2476.0,117022.98557821588
2477.0,113632.50519852474
2478.0,168388.87538583818
2479.0,110799.85521872426
2480.0,135566.71124685917
2481.0,118279.99525448968
2482.0,123209.33868963228
2483.0,107068.64210780285
2484.0,131109.13596789032
2485.0,109587.58779116222
2486.0,139758.8307538292
2487.0,198128.76954787385
2488.0,165033.52311352856
2489.0,170252.85360583963
2490.0,128358.20858015661
2491.0,79862.89014597805
2492.0,187597.50446339507
2493.0,131855.47317421655
2494.0,166533.56512906766
2495.0,87379.85012173568
2496.0,229029.08320221558
2497.0,166525.9355402198
2498.0,107300.20904669171
2499.0,59175.36385505021
2500.0,118132.23371524317
2501.0,140472.09261428917
2502.0,138310.23835217234
2503.0,106087.31855560085
2504.0,197356.49734120417
2505.0,216514.66661991956
2506.0,275048.1525346859
2507.0,311781.78287613194
2508.0,275048.1525346859
2509.0,242856.84842108158
2510.0,244823.34572066544
2511.0,202350.28557178375
2512.0,213751.49413405292
2513.0,219266.78559267145
2514.0,237024.95240447627
2515.0,140227.8442114679
2516.0,160466.38623562257
2517.0,116384.38276967793
2518.0,122161.48769035086
2519.0,220753.1590334892
2520.0,210481.57653735622
2521.0,207265.27151022133
2522.0,217661.18191595885
2523.0,125246.69953917712
2524.0,134491.62051962965
2525.0,136273.70176785788
2526.0,141572.68494798942
2527.0,108159.06167385867
2528.0,124600.20448808646
2529.0,125991.92556619356
2530.0,90428.8387791774
2531.0,233008.4618448279
2532.0,223213.8391547623
2533.0,209782.5472188884
2534.0,248003.34120968558
2535.0,284878.237403531
2536.0,222106.89474600457
