ID,SalePrice
2052,142588
2053,124042
2054,67138
2055,164640
2056,116675
2057,118703
2058,203955
2059,128747
2060,145159
2061,194312
2062,124806
2063,101260
2064,148168
2065,130754
2066,193058
2067,118026
2068,195538
2069,57214
2070,114749
2071,68180
2072,197252
2073,132170
2074,205018
2075,146933
2076,126878
2077,134942
2078,117844
2079,166261
2080,136476
2081,146023
2082,154433
2083,152802
2084,103684
2085,123968
2086,120416
2087,140551
2088,121979
2089,90971
2090,150836
2091,92065
2092,132578
2093,144664
2094,141511
2095,178608
2096,94037
2097,89050
2098,175021
2099,1294
2100,56538
2101,154476
2102,170647
2103,96586
2104,190650
2105,105428
2106,57869
2107,253743
2108,114802
2109,92389
2110,122093
2111,180981
2112,147511
2113,113919
2114,136707
2115,166914
2116,129184
2117,161044
2118,145242
2119,137651
2120,112608
2121,87141
2122,89583
2123,74769
2124,223693
2125,177993
2126,186060
2127,190193
2128,158324
2129,140432
2130,155515
2131,207109
2132,142982
2133,158729
2134,143724
2135,108753
2136,48730
2137,118708
2138,136649
2139,162615
2140,115183
2141,143067
2142,120807
2143,142268
2144,148670
2145,112909
2146,168018
2147,167494
2148,154876
2149,148790
2150,220426
2151,152411
2152,135507
2153,153799
2154,85281
2155,139063
2156,240733
2157,228062
2158,227271
2159,216221
2160,185695
2161,272544
2162,352050
2163,306959
2164,260680
2165,190857
2166,134581
2167,213794
2168,189014
2169,203913
2170,217185
2171,138633
2172,141654
2173,153864
2174,241041
2175,300400
2176,282699
2177,244645
2178,234824
2179,146042
2180,239734
2181,214470
2182,244456
2183,210054
2184,122121
2185,119638
2186,167554
2187,165036
2188,164999
2189,227519
2190,47528
2191,47528
2192,55799
2193,84839
2194,70452
2195,86326
2196,83289
2197,101884
2198,188478
2199,196592
2200,143130
2201,158378
2202,200628
2203,179295
2204,153607
2205,127288
2206,146817
2207,235459
2208,227000
2209,201005
2210,144383
2211,131107
2212,133796
2213,97177
2214,132384
2215,98195
2216,162511
2217,-1867
2218,80672
2219,73008
2220,72614
2221,252262
2222,227899
2223,272703
2224,235389
2225,141462
2226,160937
2227,212341
2228,265058
2229,238447
2230,132505
2231,220667
2232,194113
2233,178554
2234,237380
2235,207090
2236,264500
2237,298748
2238,243792
2239,102126
2240,170816
2241,147390
2242,137840
2243,123024
2244,77140
2245,75170
2246,125594
2247,108890
2248,101730
2249,103873
2250,125690
2251,142050
2252,202214
2253,154412
2254,168139
2255,186140
2256,195166
2257,212280
2258,194074
2259,181537
2260,172984
2261,218138
2262,228812
2263,296087
2264,363129
2265,177207
2266,275239
2267,299708
2268,339901
2269,179154
2270,193982
2271,229387
2272,215068
2273,170734
2274,181328
2275,193846
2276,204299
2277,198675
2278,151919
2279,110529
2280,85489
2281,183534
2282,185792
2283,128239
2284,138195
2285,167539
2286,115876
2287,308157
2288,278261
2289,310680
2290,353439
2291,294329
2292,350138
2293,366361
2294,347368
2295,375125
2296,276596
2297,270824
2298,309616
2299,333921
2300,295869
2301,257782
2302,249109
2303,259691
2304,272147
2305,182747
2306,182747
2307,184617
2308,248447
2309,272773
2310,230300
2311,211634
2312,173787
2313,172933
2314,189026
2315,170842
2316,195119
2317,180878
2318,171661
2319,191825
2320,200165
2321,261484
2322,200016
2323,181148
2324,177702
2325,220878
2326,178564
2327,217202
2328,219458
2329,184724
2330,183812
2331,318848
2332,351929
2333,305677
2334,261305
2335,260906
2336,304433
2337,210878
2338,266971
2339,244518
2340,349036
2341,220752
2342,245121
2343,221634
2344,240745
2345,272101
2346,232054
2347,207916
2348,237896
2349,152692
2350,263890
2351,249861
2352,274629
2353,245223
2354,126288
2355,153036
2356,142984
2357,218168
2358,189507
2359,139256
2360,108152
2361,140643
2362,254644
2363,136600
2364,162826
2365,234140
2366,216222
2367,245334
2368,207539
2369,246667
2370,171285
2371,174758
2372,209780
2373,253223
2374,280154
2375,241781
2376,272276
2377,317742
2378,160995
2379,220580
2380,160875
2381,180686
2382,212375
2383,225508
2384,232525
2385,165102
2386,143441
2387,119026
2388,106691
2389,133268
2390,137874
2391,136497
2392,108212
2393,195119
2394,160675
2395,204022
2396,159346
2397,204945
2398,125636
2399,23510
2400,14572
2401,101799
2402,124550
2403,196689
2404,139577
2405,176504
2406,134931
2407,116575
2408,141693
2409,127042
2410,199195
2411,110221
2412,140007
2413,132362
2414,118854
2415,176034
2416,153281
2417,142285
2418,109603
2419,122194
2420,111610
2421,123111
2422,112047
2423,92895
2424,154953
2425,241055
2426,129287
2427,110218
2428,182239
2429,107675
2430,135709
2431,122790
2432,118609
2433,128993
2434,134103
2435,144481
2436,81850
2437,105726
2438,109724
2439,129698
2440,167597
2441,115751
2442,111627
2443,130280
2444,133689
2445,84415
2446,145663
2447,235157
2448,159841
2449,132780
2450,183729
2451,122199
2452,240277
2453,60597
2454,79235
2455,111059
2456,131962
2457,118162
2458,135878
2459,106394
2460,172240
2461,119346
2462,132129
2463,137687
2464,198610
2465,168675
2466,141963
2467,186113
2468,109862
2469,122874
2470,208638
2471,203283
2472,216874
2473,118036
2474,105565
2475,236774
2476,117022
2477,113632
2478,168388
2479,110799
2480,135566
2481,118279
2482,123209
2483,107068
2484,131109
2485,109587
2486,139758
2487,198128
2488,165033
2489,170252
2490,128358
2491,79862
2492,187597
2493,131855
2494,166533
2495,87379
2496,229029
2497,166525
2498,107300
2499,59175
2500,118132
2501,140472
2502,138310
2503,106087
2504,197356
2505,216514
2506,275048
2507,311781
2508,275048
2509,242856
2510,244823
2511,202350
2512,213751
2513,219266
2514,237024
2515,140227
2516,160466
2517,116384
2518,122161
2519,220753
2520,210481
2521,207265
2522,217661
2523,125246
2524,134491
2525,136273
2526,141572
2527,108159
2528,124600
2529,125991
2530,90428
2531,233008
2532,223213
2533,209782
2534,248003
2535,284878
2536,222106
2537,230537
2538,195272
2539,196602
2540,181908
2541,194900
2542,149362
2543,112394
2544,118130
2545,148120
2546,173524
2547,159556
2548,158445
2549,144132
2550,581138
2551,148005
2552,114287
2553,47528
2554,109735
2555,121892
2556,75977
2557,101701
2558,173055
2559,143758
2560,140637
2561,151534
2562,144373
2563,148515
2564,204865
2565,112361
2566,121644
2567,142248
2568,201043
2569,195304
2570,144943
2571,163486
2572,206733
2573,235337
2574,260673
2575,162416
2576,119262
2577,165947
2578,99272
2579,7030
2580,136717
2581,120020
2582,109631
2583,250113
2584,171179
2585,183657
2586,213399
2587,216708
2588,155815
2589,159088
2590,219236
2591,200237
2592,231942
2593,246758
2594,200963
2595,226844
2596,292648
2597,195811
2598,249124
2599,336147
2600,141728
2601,152651
2602,81579
2603,77436
2604,61748
2605,82073
2606,135543
2607,181745
2608,171538
2609,145242
2610,80257
2611,132845
2612,145372
2613,101730
2614,106627
2615,175859
2616,140910
2617,211221
2618,197730
2619,245005
2620,173844
2621,179496
2622,185553
2623,254154
2624,275956
2625,312780
2626,169211
2627,219700
2628,337515
2629,391922
2630,314225
2631,371679
2632,336990
2633,282190
2634,319661
2635,163727
2636,217016
2637,188505
2638,238231
2639,185955
2640,165511
2641,102851
2642,192165
2643,146916
2644,142499
2645,124613
2646,120740
2647,128239
2648,162670
2649,130789
2650,167354
2651,173062
2652,341386
2653,273006
2654,257773
2655,318119
2656,302520
2657,295174
2658,267174
2659,285758
2660,300567
2661,310106
2662,307586
2663,277660
2664,271612
2665,301885
2666,279513
2667,168104
2668,194283
2669,181462
2670,284407
2671,194283
2672,203558
2673,213865
2674,215217
2675,191634
2676,202133
2677,195199
2678,257890
2679,270842
2680,283779
2681,345902
2682,309942
2683,382414
2684,299511
2685,311049
2686,254136
2687,277567
2688,242999
2689,227411
2690,352172
2691,186683
2692,129391
2693,213273
2694,128578
2695,207684
2696,199843
2697,195547
2698,184360
2699,188505
2700,174264
2701,160639
2702,135872
2703,156297
2704,140947
2705,114832
2706,108220
2707,129119
2708,117757
2709,88827
2710,110432
2711,276758
2712,316448
2713,193926
2714,179041
2715,172646
2716,170963
2717,181659
2718,248537
2719,147943
2720,206374
2721,138728
2722,165458
2723,156758
2724,106717
2725,119092
2726,130297
2727,169527
2728,178701
2729,144946
2730,133976
2731,124942
2732,115404
2733,160404
2734,155526
2735,126597
2736,137140
2737,110236
2738,178136
2739,175762
2740,158013
2741,137526
2742,176497
2743,133596
2744,149390
2745,142919
2746,116155
2747,157622
2748,122391
2749,116518
2750,120001
2751,106844
2752,245038
2753,157847
2754,265281
2755,167503
2756,48582
2757,69100
2758,62934
2759,174162
2760,148673
2761,148192
2762,151972
2763,200193
2764,171364
2765,257049
2766,116428
2767,57202
2768,136406
2769,126766
2770,185787
2771,106356
2772,97176
2773,171720
2774,150281
2775,123066
2776,168130
2777,192763
2778,146351
2779,151548
2780,141499
2781,103079
2782,76797
2783,75604
2784,133084
2785,152882
2786,29692
2787,141368
2788,54859
2789,235562
2790,94444
2791,133803
2792,49664
2793,169500
2794,66702
2795,120057
2796,100921
2797,241971
2798,115478
2799,112844
2800,75523
2801,138373
2802,127900
2803,227654
2804,130114
2805,85862
2806,103618
2807,167590
2808,140048
2809,134421
2810,120013
2811,160237
2812,160702
2813,207542
2814,206302
2815,106737
2816,244755
2817,136024
2818,121140
2819,177878
2820,125458
2821,114868
2822,212323
2823,304402
2824,183342
2825,126186
2826,119895
2827,165757
2828,221690
2829,226396
2830,250533
2831,199388
2832,220592
2833,268433
2834,217285
2835,228544
2836,202730
2837,187467
2838,141719
2839,172832
2840,214805
2841,209685
2842,215398
2843,146408
2844,189088
2845,105771
2846,210892
2847,186536
2848,230526
2849,217715
2850,278934
2851,228760
2852,241038
2853,224420
2854,146042
2855,211530
2856,210389
2857,202807
2858,206896
2859,120567
2860,118678
2861,129766
2862,208706
2863,112546
2864,243322
2865,148005
2866,209878
2867,77436
2868,168287
2869,123809
2870,132321
2871,85415
2872,6804
2873,91864
2874,140498
2875,149415
2876,172257
2877,152615
2878,184635
2879,134760
2880,121960
2881,157776
2882,145367
2883,210905
2884,214339
2885,181644
2886,178341
2887,112817
2888,166566
2889,40137
2890,65350
2891,167176
2892,5725
2893,101931
2894,21296
2895,256708
2896,252114
2897,205786
2898,209267
2899,241739
2900,171882
2901,206209
2902,187118
2903,288644
2904,309863
2905,16209
2906,243102
2907,106851
2908,106067
2909,205524
2910,44422
2911,81579
2912,135120
2913,82073
2914,61748
2915,61748
2916,82073
2917,152589
2918,91327
2919,243306
